region_id,region,zip
99342,97520; OR; Medford; Jackson County; Ashland,97520
99341,97504; OR; Medford; Jackson County,97504
99340,97503; OR; Medford; Jackson County; White City,97503
99339,97502; OR; Medford; Jackson County; Central Point,97502
99338,97501; OR; Medford; Jackson County,97501
99337,97499; OR; Roseburg; Douglas County; Yoncalla,97499
99336,97498; OR; Newport; Lincoln County; Yachats,97498
99335,97497; OR; Grants Pass; Josephine County; Wolf Creek,97497
99334,97496; OR; Roseburg; Douglas County; Winston,97496
99333,97495; OR; Roseburg; Douglas County; Winchester,97495
99331,97493; OR; Eugene; Lane County; Dunes City,97493
99330,97492; OR; Eugene; Lane County; Westfir,97492
99328,97490; OR; Eugene; Lane County; Walton,97490
99327,97489; OR; Eugene; Lane County; Walterville,97489
99326,97488; OR; Eugene; Lane County; Vida,97488
99325,97487; OR; Eugene; Lane County; Veneta,97487
99324,97486; OR; Roseburg; Douglas County; Umpqua,97486
99323,97484; OR; Roseburg; Douglas County; Tiller,97484
99321,97481; OR; Roseburg; Douglas County; Tenmile,97481
99320,97480; OR; Eugene; Lane County; Swisshome,97480
99319,97479; OR; Roseburg; Douglas County; Sutherlin,
99318,97478; OR; Eugene; Lane County; Springfield,97478
99317,97477; OR; Eugene; Lane County; Springfield,97477
99316,97476; OR; Brookings; Curry County; Sixes,97476
99315,97473; OR; Roseburg; Douglas County; Scottsburg,97473
99313,97470; OR; Roseburg; Douglas County,97470
99312,97469; OR; Roseburg; Douglas County; Riddle,97469
99311,97467; OR; Roseburg; Douglas County; Reedsport,97467
99310,97466; OR; Coos Bay; Coos County; Powers,97466
99309,97465; OR; Brookings; Curry County; Port Orford,
99307,97463; OR; Eugene; Lane County; Oakridge,97463
99306,97462; OR; Roseburg; Douglas County; Oakland,97462
99305,97461; OR; Eugene; Lane County; Noti,97461
99304,97459; OR; Coos Bay; Coos County; North Bend,97459
99303,97458; OR; Coos Bay; Coos County; Myrtle Point,97458
99302,97457; OR; Roseburg; Douglas County; Myrtle Creek,97457
99301,97456; OR; Corvallis; Benton County; Monroe,97456
99300,97455; OR; Eugene; Lane County; Pleasant Hill,97455
99299,97454; OR; Eugene; Lane County; Marcola,
99298,97453; OR; Eugene; Lane County; Mapleton,97453
99297,97452; OR; Eugene; Lane County; Lowell,97452
99296,97451; OR; Eugene; Lane County; Lorane,97451
99295,97450; OR; Brookings; Curry County; Langlois,97450
99294,97449; OR; Coos Bay; Coos County; Lakeside,97449
99293,97448; OR; Eugene; Lane County; Junction City,97448
99292,97447; OR; Roseburg; Douglas County; Idleyld Park,97447
99291,97446; OR; Albany; Linn County; Harrisburg,97446
99290,97444; OR; Brookings; Curry County; Gold Beach,97444
99289,97443; OR; Roseburg; Douglas County; Glide,97443
99288,97442; OR; Roseburg; Douglas County; Glendale,97442
99287,97441; OR; Roseburg; Douglas County; Gardiner,97441
99285,97439; OR; Eugene; Lane County; Florence,97439
99284,97438; OR; Eugene; Lane County; Fall Creek,97438
99283,97437; OR; Eugene; Lane County; Elmira,97437
99282,97436; OR; Roseburg; Douglas County; Elkton,97436
99281,97435; OR; Roseburg; Douglas County; Drain,97435
99280,97434; OR; Eugene; Lane County; Dorena,97434
99279,97432; OR; Roseburg; Douglas County; Winston,97432
99278,97431; OR; Eugene; Lane County; Dexter,97431
99277,97430; OR; Eugene; Lane County; Deadwood,97430
99276,97429; OR; Roseburg; Douglas County; Days Creek,97429
99273,97426; OR; Eugene; Lane County; Creswell,97426
99271,97424; OR; Eugene; Lane County; Cottage Grove,97424
99270,97423; OR; Coos Bay; Coos County; Coquille,97423
99269,97420; OR; Coos Bay; Coos County,97420
99268,97419; OR; Eugene; Lane County; Cheshire,97419
99267,97417; OR; Roseburg; Douglas County; Canyonville,97417
99266,97416; OR; Roseburg; Douglas County; Camas Valley,97416
99265,97415; OR; Brookings; Curry County,97415
99264,97414; OR; Coos Bay; Coos County; Broadbent,97414
99263,97413; OR; Eugene; Lane County; Blue River,97413
99262,97412; OR; Eugene; Lane County; Blachly,97412
99261,97411; OR; Coos Bay; Coos County; Bandon,97411
99260,97410; OR; Roseburg; Douglas County; Azalea,97410
99258,97408; OR; Eugene; Lane County,
99256,97406; OR; Brookings; Curry County; Agness,97406
99255,97405; OR; Eugene; Lane County,97405
99254,97404; OR; Eugene; Lane County,97404
99253,97403; OR; Eugene; Lane County,97403
99252,97402; OR; Eugene; Lane County,97402
99251,97401; OR; Eugene; Lane County,97401
99250,97396; OR; Portland-Vancouver-Hillsboro; Yamhill County; Willamina,97396
99249,97394; OR; Newport; Lincoln County; Waldport,97394
99248,97392; OR; Salem; Marion County; Turner,97392
99247,97391; OR; Newport; Lincoln County; Toledo,97391
99246,97390; OR; Newport; Lincoln County; Tidewater,97390
99245,97389; OR; Albany; Linn County; Tangent,97389
99244,97388; OR; Newport; Lincoln County; Lincoln City,97388
99243,97386; OR; Albany; Linn County; Sweet Home,97386
99242,97385; OR; Salem; Marion County; Sublimity,97385
99240,97383; OR; Salem; Marion County; Stayton,97383
99239,97381; OR; Salem; Marion County; Silverton,97381
99238,97380; OR; Newport; Lincoln County; Siletz,97380
99237,97378; OR; Portland-Vancouver-Hillsboro; Yamhill County; Sheridan,97378
99236,97377; OR; Albany; Linn County; Shedd,97377
99235,97376; OR; Newport; Lincoln County; Seal Rock,97376
99234,97375; OR; Salem; Marion County; Scotts Mills,97375
99233,97374; OR; Albany; Linn County; Scio,97374
99230,97371; OR; Salem; Polk County; Rickreall,97371
99229,97370; OR; Corvallis; Benton County; Philomath,97370
99228,97369; OR; Newport; Lincoln County; Otter Rock,97369
99227,97368; OR; Newport; Lincoln County; Otis,97368
99226,97367; OR; Newport; Lincoln County; Lincoln City,97367
99225,97366; OR; Newport; Lincoln County,97366
99224,97365; OR; Newport; Lincoln County,97365
99223,97364; OR; Newport; Lincoln County; Neotsu,97364
99222,97362; OR; Salem; Marion County; Mount Angel,97362
99221,97361; OR; Salem; Polk County; Monmouth,97361
99220,97360; OR; Albany; Linn County; Mill City,97360
99219,97358; OR; Albany; Linn County; Lyons,
99218,97357; OR; Newport; Lincoln County; Logsden,97357
99217,97355; OR; Albany; Linn County; Lebanon,97355
99216,97352; OR; Salem; Marion County; Jefferson,97352
99215,97351; OR; Salem; Polk County; Independence,97351
99214,97350; OR; Albany; Linn County; Idanha,97350
99213,97348; OR; Albany; Linn County; Halsey,97348
99212,97347; OR; Salem; Polk County; Grand Ronde,97347
99211,97346; OR; Salem; Marion County; Gates,97346
99210,97345; OR; Albany; Linn County; Foster,97345
99209,97344; OR; Salem; Polk County; Falls City,
99208,97343; OR; Newport; Lincoln County; Eddyville,97343
99207,97342; OR; Salem; Marion County; Detroit,97342
99206,97341; OR; Newport; Lincoln County; Depoe Bay,97341
99204,97338; OR; Salem; Polk County; Dallas,97338
99203,97336; OR; Albany; Linn County; Sweet Home,97336
99202,97335; OR; Albany; Linn County; Scio,97335
99201,97333; OR; Corvallis; Benton County,97333
99199,97330; OR; Corvallis; Benton County,
99198,97329; OR; Albany; Linn County; Cascadia,97329
99197,97327; OR; Albany; Linn County; Brownsville,97327
99196,97326; OR; Corvallis; Benton County; Blodgett,97326
99195,97325; OR; Salem; Marion County; Aumsville,97325
99194,97324; OR; Corvallis; Benton County; Alsea,97324
99193,97322; OR; Albany; Linn County,97322
99192,97321; OR; Albany; Linn County,97321
99183,97306; OR; Salem; Marion County,
99182,97305; OR; Salem; Marion County; Hayesville,97305
99181,97304; OR; Salem; Marion County,97304
99180,97303; OR; Salem; Marion County; Keizer,97303
99179,97302; OR; Salem; Marion County,97302
99178,97301; OR; Salem; Marion County,97301
99160,97267,97267
99159,97266,97266
99149,97239,
99147,97236,97236
99146,97233,97233
99145,97232; OR; Portland-Vancouver-Hillsboro; Multnomah County; Portland,97232
99144,97231; OR; Portland-Vancouver-Hillsboro; Multnomah County; Portland,97231
99143,97230; OR; Portland-Vancouver-Hillsboro; Multnomah County; Portland,97230
99142,97229,97229
99140,97227; OR; Portland-Vancouver-Hillsboro; Multnomah County; Portland,97227
99139,97225,97225
99138,97224,97224
99137,97223,97223
99136,97222,97222
99135,97221; OR; Portland-Vancouver-Hillsboro; Multnomah County; Portland,97221
99134,97220,97220
99133,97219,97219
99132,97218; OR; Portland-Vancouver-Hillsboro; Multnomah County; Portland,97218
99131,97217,97217
99130,97216,97216
99129,97215; OR; Portland-Vancouver-Hillsboro; Multnomah County; Portland,97215
99128,97214,97214
99127,97213,97213
99126,97212,97212
99125,97211,97211
99124,97210,97210
99123,97209,97209
99120,97206,97206
99119,97205; OR; Portland-Vancouver-Hillsboro; Multnomah County; Portland,97205
99118,97204; OR; Portland-Vancouver-Hillsboro; Multnomah County; Portland,97204
99117,97203,97203
99116,97202,97202
99115,97201,97201
99114,97149; OR; Tillamook County; Neskowin,97149
99113,97148; OR; Portland-Vancouver-Hillsboro; Yamhill County; Yamhill,97148
99112,97147; OR; Tillamook County; Wheeler,97147
99111,97146; OR; Astoria; Clatsop County; Warrenton,97146
99109,97144; OR; Portland-Vancouver-Hillsboro; Washington County; Timber,
99108,97143; OR; Tillamook County; Tillamook,97143
99107,97141; OR; Tillamook County; Tillamook,97141
99106,97140,97140
99105,97138; OR; Astoria; Clatsop County; Seaside,97138
99104,97137; OR; Salem; Marion County; Saint Paul,97137
99103,97136; OR; Tillamook County; Rockaway Beach,97136
99102,97135; OR; Tillamook County; Cloverdale,97135
99101,97134; OR; Tillamook County; Tillamook,97134
99100,97133; OR; Portland-Vancouver-Hillsboro; Washington County; North Plains,97133
99099,97132,97132
99098,97131; OR; Tillamook County; Nehalem,97131
99097,97130; OR; Tillamook County; Nehalem,97130
99096,97128; OR; Portland-Vancouver-Hillsboro; Yamhill County; McMinnville,97128
99095,97127; OR; Portland-Vancouver-Hillsboro; Yamhill County; Lafayette,97127
99094,97125; OR; Portland-Vancouver-Hillsboro; Washington County; Banks,97125
99093,97124,97124
99092,97123,97123
99091,97122; OR; Tillamook County; Hebo,97122
99089,97119; OR; Portland-Vancouver-Hillsboro; Washington County; Gaston,97119
99088,97118; OR; Tillamook County; Garibaldi,97118
99087,97117; OR; Portland-Vancouver-Hillsboro; Washington County; Gales Creek,97117
99086,97116; OR; Portland-Vancouver-Hillsboro; Washington County; Forest Grove,97116
99085,97115; OR; Portland-Vancouver-Hillsboro; Yamhill County; Dundee,97115
99084,97114; OR; Portland-Vancouver-Hillsboro; Yamhill County; Dayton,97114
99083,97113; OR; Portland-Vancouver-Hillsboro; Washington County; Cornelius,97113
99082,97112; OR; Tillamook County; Cloverdale,97112
99081,97111; OR; Portland-Vancouver-Hillsboro; Yamhill County; Carlton,97111
99080,97110; OR; Astoria; Clatsop County; Cannon Beach,97110
99079,97109; OR; Portland-Vancouver-Hillsboro; Washington County; Buxton,
99078,97108; OR; Tillamook County; Beaver,97108
99077,97107; OR; Tillamook County; Bay City,97107
99076,97106; OR; Portland-Vancouver-Hillsboro; Washington County; Banks,97106
99075,97103; OR; Astoria; Clatsop County,97103
99074,97102; OR; Astoria; Clatsop County; Arch Cape,97102
99073,97101; OR; Portland-Vancouver-Hillsboro; Yamhill County; Amity,97101
99072,97080,97080
99071,97078,97078
99067,97071; OR; Salem; Marion County; Woodburn,
99066,97070; OR; Portland-Vancouver-Hillsboro; Clackamas County; Wilsonville,97070
99065,97068,97068
99064,97067; OR; Portland-Vancouver-Hillsboro; Clackamas County; Welches,97067
99063,97065; OR; Sherman County; Wasco,97065
99062,97064; OR; Portland-Vancouver-Hillsboro; Columbia County; Vernonia,97064
99061,97063; OR; The Dalles; Wasco County; Tygh Valley,97063
99060,97062; OR; Portland-Vancouver-Hillsboro; Washington County; Tualatin,97062
99059,97060; OR; Portland-Vancouver-Hillsboro; Multnomah County; Troutdale,
99058,97058; OR; The Dalles; Wasco County,97058
99057,97057; OR; The Dalles; Wasco County; Shaniko,97057
99056,97056; OR; Portland-Vancouver-Hillsboro; Columbia County; Scappoose,97056
99055,97055; OR; Portland-Vancouver-Hillsboro; Clackamas County; Sandy,97055
99054,97054; OR; Portland-Vancouver-Hillsboro; Columbia County; Deer Island,97054
99053,97053; OR; Portland-Vancouver-Hillsboro; Columbia County; Warren,97053
99052,97051; OR; Portland-Vancouver-Hillsboro; Columbia County; Saint Helens,97051
99051,97050; OR; Sherman County; Rufus,97050
99050,97049; OR; Portland-Vancouver-Hillsboro; Clackamas County; Rhododendron,97049
99049,97048; OR; Portland-Vancouver-Hillsboro; Columbia County; Rainier,97048
99048,97045,97045
99046,97042; OR; Portland-Vancouver-Hillsboro; Clackamas County; Mulino,97042
99045,97041; OR; Hood River; Hood River County; Mount Hood Parkdale,97041
99044,97040; OR; The Dalles; Wasco County; Mosier,97040
99043,97039; OR; Sherman County; Moro,97039
99042,97038; OR; Portland-Vancouver-Hillsboro; Clackamas County; Molalla,97038
99041,97037; OR; The Dalles; Wasco County; Maupin,97037
99039,97035; OR; Portland-Vancouver-Hillsboro; Clackamas County; Lake Oswego,
99038,97034,97034
99036,97032; OR; Salem; Marion County; Hubbard,97032
99035,97031; OR; Hood River; Hood River County,97031
99034,97030,97030
99032,97028; OR; Portland-Vancouver-Hillsboro; Clackamas County; Rhododendron,97028
99031,97027; OR; Portland-Vancouver-Hillsboro; Clackamas County; Gladstone,97027
99030,97026; OR; Salem; Marion County; Gervais,97026
99029,97024; OR; Portland-Vancouver-Hillsboro; Multnomah County; Fairview,
99028,97023; OR; Portland-Vancouver-Hillsboro; Clackamas County; Estacada,97023
99027,97022; OR; Portland-Vancouver-Hillsboro; Clackamas County; Eagle Creek,97022
99026,97021; OR; The Dalles; Wasco County; Dufur,97021
99025,97020; OR; Salem; Marion County; Donald,97020
99024,97019; OR; Portland-Vancouver-Hillsboro; Multnomah County; Corbett,97019
99023,97018; OR; Portland-Vancouver-Hillsboro; Columbia County; Columbia City,97018
99022,97017; OR; Portland-Vancouver-Hillsboro; Clackamas County; Colton,97017
99021,97016; OR; Portland-Vancouver-Hillsboro; Columbia County; Clatskanie,97016
99020,97015; OR; Portland-Vancouver-Hillsboro; Clackamas County; Clackamas,97015
99019,97014; OR; Hood River; Hood River County; Cascade Locks,
99018,97013; OR; Portland-Vancouver-Hillsboro; Clackamas County; Canby,97013
99017,97011; OR; Portland-Vancouver-Hillsboro; Clackamas County; Brightwood,97011
99015,97009; OR; Portland-Vancouver-Hillsboro; Clackamas County; Boring,97009
99014,97008,97008
99013,97007,97007
99012,97006,97006
99011,97005,97005
99010,97004; OR; Portland-Vancouver-Hillsboro; Clackamas County; Beavercreek,97004
99009,97002; OR; Salem; Marion County; Aurora,97002
99008,97001; OR; The Dalles; Wasco County; Antelope,97001
99,Bent County; CO,
98957,96826,
98956,96825; HI; Urban Honolulu; Honolulu County; Honolulu,96825
98953,96822,96822
98952,96821; HI; Urban Honolulu; Honolulu County; Honolulu,96821
98950,96819; HI; Urban Honolulu; Honolulu County; Honolulu,96819
98949,96818,96818
98948,96817,96817
98947,96816,96816
98946,96815,96815
98945,96814,96814
98944,96813,96813
98930,96797,96797
98929,96796; HI; Kapaa; Kauai County; Waimea,96796
98928,96795; HI; Urban Honolulu; Honolulu County; Waimanalo,96795
98927,96793; HI; Kahului-Wailuku-Lahaina; Maui County; Wailuku,96793
98926,96792,96792
98925,96791; HI; Urban Honolulu; Honolulu County; Waialua,96791
98924,96790; HI; Kahului-Wailuku-Lahaina; Maui County; Kihei,96790
98923,96789,96789
98921,96786,96786
98920,96785; HI; Hilo; Hawaii County; Volcano,96785
98918,96783; HI; Hilo; Hawaii County; Pepeekeo,96783
98917,96782; HI; Urban Honolulu; Honolulu County; Pearl City,96782
98916,96781; HI; Hilo; Hawaii County; Papaikou,96781
98915,96780; HI; Hilo; Hawaii County; Ninole,96780
98914,96779; HI; Kahului-Wailuku-Lahaina; Maui County; Paia,96779
98913,96778; HI; Hilo; Hawaii County; Pahoa,96778
98912,96777; HI; Hilo; Hawaii County; Pahala,96777
98911,96776; HI; Hilo; Hawaii County; Paauilo,96776
98910,96774; HI; Hilo; Hawaii County; Ookala,96774
98909,96773; HI; Hilo; Hawaii County; Ninole,
98908,96772; HI; Hilo; Hawaii County; Naalehu,96772
98907,96771; HI; Hilo; Hawaii County; Mountain View,96771
98906,96770; HI; Kahului-Wailuku-Lahaina; Maui County; Maunaloa,96770
98904,96768; HI; Kahului-Wailuku-Lahaina; Maui County; Makawao,96768
98902,96766; HI; Kapaa; Kauai County; Lihue,96766
98901,96765; HI; Kapaa; Kauai County; Koloa,96765
98900,96764; HI; Hilo; Hawaii County; Laupahoehoe,96764
98899,96763; HI; Kahului-Wailuku-Lahaina; Maui County; Lanai City,
98898,96762; HI; Urban Honolulu; Honolulu County; Laie,96762
98897,96761; HI; Kahului-Wailuku-Lahaina; Maui County; Lahaina,96761
98896,96760; HI; Hilo; Hawaii County; Keaau,96760
98894,96757; HI; Kahului-Wailuku-Lahaina; Maui County; Kaunakakai,96757
98893,96756; HI; Kapaa; Kauai County; Koloa,96756
98892,96755; HI; Hilo; Hawaii County; Kapaau,96755
98891,96754; HI; Kapaa; Kauai County; Kilauea,96754
98890,96753; HI; Kahului-Wailuku-Lahaina; Maui County; Kihei,96753
98889,96752; HI; Kapaa; Kauai County; Waimea,
98888,96751; HI; Kapaa; Kauai County,96751
98887,96750; HI; Hilo; Hawaii County; Kealakekua,96750
98886,96749; HI; Hilo; Hawaii County; Keaau,96749
98885,96748; HI; Kahului-Wailuku-Lahaina; Maui County; Kaunakakai,96748
98883,96746; HI; Kapaa; Kauai County,96746
98881,96744,96744
98880,96743; HI; Hilo; Hawaii County; Waimea,96743
98878,96741; HI; Kapaa; Kauai County; Kalaheo,96741
98877,96740; HI; Hilo; Hawaii County; Kailua Kona,96740
98875,96738; HI; Hilo; Hawaii County; Waikoloa,96738
98874,96737; HI; Hilo; Hawaii County; Ocean View,96737
98873,96734,96734
98871,96732; HI; Kahului-Wailuku-Lahaina; Maui County; Kahului,96732
98870,96731; HI; Urban Honolulu; Honolulu County; Kahuku,96731
98869,96730; HI; Urban Honolulu; Honolulu County; Kaaawa,
98868,96729; HI; Kahului-Wailuku-Lahaina; Maui County; Hoolehua,96729
98867,96728; HI; Hilo; Hawaii County; Honomu,96728
98866,96727; HI; Hilo; Hawaii County; Honokaa,96727
98864,96725; HI; Hilo; Hawaii County; Holualoa,96725
98863,96722; HI; Kapaa; Kauai County; Princeville,96722
98861,96720; HI; Hilo; Hawaii County,96720
